name;url;username;rating;date_review;number of reviews;state_abreviation;text_review
Zig Zag Cafe;https://www.yelp.com/not_recommended_reviews/zig-zag-cafe-seattle-2?not_recommended_start=20;Royal B.;4;4/21/2016;9;WA;This is my favourite cocktail area in the city. The setting is fantastic - intimate and amazing but not cheesy, and pretty much anything on the drink menu is good. For the food, I felt the cheese platter proved to be a fine compliment in the event you are going the wine course. In the event you are up for it, purchase the Spanish Coffee and take pleasure in the show.
Zig Zag Cafe;https://www.yelp.com/not_recommended_reviews/zig-zag-cafe-seattle-2?not_recommended_start=20;Mack W.;4;04-11-2016;8;WA;I went with a buddy, we sat at the pub and described kind of drinks we enjoy to the bartender, and he combined one up for each of us. Truly he followed that with a couple more, on the home. If we did not enjoy one, he'd take it back and start over. I am unsure how much of this had to do with my buddy's flirting skill, but I 'd undoubtedly not write this spot off as 'poor drinks.' This really isn't the place to go with a large group. Go with only one other man, when it is not overly active, sit up at the pub, and really speak with the bartender.
Zig Zag Cafe;https://www.yelp.com/not_recommended_reviews/zig-zag-cafe-seattle-2?not_recommended_start=20;Another G.;4;7/14/2015;102;WA;Not bad at all. Good drinks and ok food for Happy hour. Had a good time and the place was nice. Will definitely go back.
Zig Zag Cafe;https://www.yelp.com/not_recommended_reviews/zig-zag-cafe-seattle-2?not_recommended_start=20;Shane M.;4;2/15/2015;1;WA;Great place to get drunk! :) I tried their mussels a while back, and they were amazing. Good location too
Zig Zag Cafe;https://www.yelp.com/not_recommended_reviews/zig-zag-cafe-seattle-2?not_recommended_start=20;Nounou K.;4;3/19/2014;13;WA;great drinks and good late night food
Zig Zag Cafe;https://www.yelp.com/not_recommended_reviews/zig-zag-cafe-seattle-2?not_recommended_start=20;Emily C.;4;9/19/2013;61;CA;intimate setting, great place to have drinks and late night dinner.
Zig Zag Cafe;https://www.yelp.com/not_recommended_reviews/zig-zag-cafe-seattle-2?not_recommended_start=20;Sonia G.;4;10/30/2012;178;FL;This is one of my favorite
Zig Zag Cafe;https://www.yelp.com/not_recommended_reviews/zig-zag-cafe-seattle-2?not_recommended_start=20;Ed C.;4;8/22/2012;4;WA;This place feels a little weird but their special cocktails are great. I go there about once a month with coworkers, we are just never tired of their drinks. The food is not bad either. Great place for happy hour too!
Zig Zag Cafe;https://www.yelp.com/not_recommended_reviews/zig-zag-cafe-seattle-2?not_recommended_start=20;Mehdi Z.;4;6/22/2012;80;WA;good food and great service
Zig Zag Cafe;https://www.yelp.com/not_recommended_reviews/zig-zag-cafe-seattle-2?not_recommended_start=20;Raul G.;4;5/29/2012;5;CA;DelishDevineDevonare
Zig Zag Cafe;https://www.yelp.com/not_recommended_reviews/zig-zag-cafe-seattle-2?not_recommended_start=30;Joe D.;4;02-11-2012;4;WA;Ok, so...some friends suggested we go here. When I told them I'd never heard of it, well, let's just say I was almost ousted from the group. After all the hubub, I was surprised that it wasn't that busy on a Saturday night. There is a really dim, cozy feel to the place. Our bartender was Eric, and his drinks were fantastic. The food is some of the best I've had at a bar, the pizza in particular was surpsingly good.If this place was a little closer to home. I'd go more. But I'll definitely be back!
Zig Zag Cafe;https://www.yelp.com/not_recommended_reviews/zig-zag-cafe-seattle-2?not_recommended_start=30;Nick G.;4;12/17/2009;161;WA;When other people say that this place is hard to find... they're right. The easiest way to find it is to drive as if you're right in front of Pike Place Market and take the first left which you start going down the hill. You'll see the sky-bridge and you park and get out of your car. Walk to the right and you'll see some steps that go down... it will be on your right.I loved the vibe of the place. Very eclectic atmosphere where young and old will both feel at home. Their drink list is VERY unique and the liquor was too strong for our taste. My girlfriend typically likes fruity cocktail drinks whereas the majority of their drinks were a lot stronger if you know what I mean. We even saw absinthe on the menu and contemplated drinking some but the thought of hallucinating to the State Puff Marshmallow over the Space Needle didn't sound good at the time. Great vibe if you're looking for a chill place to relax in downtown Seattle.
Zig Zag Cafe;https://www.yelp.com/not_recommended_reviews/zig-zag-cafe-seattle-2?not_recommended_start=30;Reiko k.;4;11-05-2009;10;WA;LOVE LOVE LOVE this place! The drink menu is truly innovative, Mr. Bartender man has been running this place for ages and you can clearly tell. The service is kind of bland from the server end, but they mind their own business and are fast and efficient. The menu is nice as well...the meat platter was really filling and I love that they serve dinner until 1am!
Zig Zag Cafe;https://www.yelp.com/not_recommended_reviews/zig-zag-cafe-seattle-2?not_recommended_start=30;Luke J.;4;8/19/2008;15;WA;I can't say enough good things about this place! The cocktails are amazing, the wine/beer/liquor lists are phenomenal, and the food is great! Sure, it might take a few minutes to get your drink, but it's totally worth the wait - perfection in a glass, every time. Go when Murray is working, and if he has a free moment, pick his brain about whatever booze you think you know a lot about - he'll put you to shame with his knowledge! He's amazing!
Zig Zag Cafe;https://www.yelp.com/not_recommended_reviews/zig-zag-cafe-seattle-2?not_recommended_start=30;Josh G.;5;8/28/2024;24;WA;Came here for Date night with my love, and our night was wonderful thanks to our server Erin who was a complete angel! She saved us the perfect table with a front row view of the live jazz band, and curated the ideal experience for us from start finish. We enjoyed the food and ambiance and can't wait to come back!
Zig Zag Cafe;https://www.yelp.com/not_recommended_reviews/zig-zag-cafe-seattle-2?not_recommended_start=30;Tyson B.;5;5/20/2023;3;WA;What an amazing place to dine, have a drink or a date. The ambiance is amazing. The service is the best.
Zig Zag Cafe;https://www.yelp.com/not_recommended_reviews/zig-zag-cafe-seattle-2?not_recommended_start=30;Martin C.;5;10/26/2022;15;WA;My wife and I were wandering around downtown on a random Thursday night and came across this place. The cocktails were excellent, the whiskey menu was great, and the food we had was delicious. The hush puppies are absolutely something you should order. We will be going back sooner than later.
Zig Zag Cafe;https://www.yelp.com/not_recommended_reviews/zig-zag-cafe-seattle-2?not_recommended_start=30;Chelsea R.;5;4/18/2022;4;WA;This is definitely one of my new favorite spots. My husband and I just moved to the Seattle area and had heard rave reviews about Zigzag. They didn't disappoint! We had a great time trying a some tasty cocktails. We will definitely try the food next time since it all looked and smelled sooo good. The service, atmosphere and cocktails were top-notch.
Zig Zag Cafe;https://www.yelp.com/not_recommended_reviews/zig-zag-cafe-seattle-2?not_recommended_start=30;Francis G.;5;09-02-2021;33;CA;Grateful I had some friends recommend this place to me. Met the owner, who was amazing and super chill. I felt very well taken care of the entire time, and the staff will go out of their way to make you feel tended to. Their mixology is top tier and their food is beyond words!
Zig Zag Cafe;https://www.yelp.com/not_recommended_reviews/zig-zag-cafe-seattle-2?not_recommended_start=30;Marthea R.;5;6/13/2021;14;WA;Regardless of the group during lunch times, I can't say anything negative about the fast help in this spot. Appears it is all around oversaw and prepared staff. That to the side, everybody was cordial and perky and it was excessively a surrounding space with great energy. Will attempt another delicacy next time when am near. Keep doing awesome!!
Zig Zag Cafe;https://www.yelp.com/not_recommended_reviews/zig-zag-cafe-seattle-2?not_recommended_start=40;Jason K.;5;5/14/2020;6;WA;I was once here on a date with my wife. We liked everything from the atmosphere to the quality food and drinks. Highly recommend this place to my friends and family. Will be back soon as soon the situation gets better
Zig Zag Cafe;https://www.yelp.com/not_recommended_reviews/zig-zag-cafe-seattle-2?not_recommended_start=40;Jorb X.;5;10/22/2019;13;WA;Old school but deep rooted place!! Loved the drinks I had cant recall what they were. Its a little hard to find considering walking down stairs and its on the side. Didnt have food there so cant really say. But come for the DRINKS!!
Zig Zag Cafe;https://www.yelp.com/not_recommended_reviews/zig-zag-cafe-seattle-2?not_recommended_start=40;Eddie A.;5;9/19/2019;9;WA;I must admit, I've never been here. There is a review here posted within a day by someone posing as me that is absolutely false. My account has been active since 2011, the account below was created yesterday. That account and the person behind that account have been reported. PLEASE SUPPORT NEIGHBORHOOD BARS. Next time I'm in Seattle, I'm stopping by the Zig Zag Cafe! See you soon, Zig Zag!
Zig Zag Cafe;https://www.yelp.com/not_recommended_reviews/zig-zag-cafe-seattle-2?not_recommended_start=40;Patrick M.;5;8/22/2019;3;WA;BEST HAPPY HOUR. So many fun drinks and yummy snacks. They have one of the most extensive cocktail menus I've ever see! you guys rock! I love you
Zig Zag Cafe;https://www.yelp.com/not_recommended_reviews/zig-zag-cafe-seattle-2?not_recommended_start=40;Baron Von B.;5;5/25/2019;9;WA;Best damn bartender(s) in the entire city, hands down.
Zig Zag Cafe;https://www.yelp.com/not_recommended_reviews/zig-zag-cafe-seattle-2?not_recommended_start=40;Bill M.;5;11-12-2018;14;WA;Try the hummus! It had a creamy texture and was so tasty!! I've never had hummus like this before. I also had a couple other small bites but nothing compared to what the hummus tasted like!Absolutely loved the ambiance. Lighting is romantic. Service was superb! They had a list full of yummy libations!! I had the French 75 (not on the menu) and the RBF. It's definitely a great place to meet up, have a drink and chit chat with some friends! We had an emergency phone call from back home and had to deal with it right away so I didn't have a chance to try anything else. Overall, this was one of my favorite restaurants/bars in Seattle.
Zig Zag Cafe;https://www.yelp.com/not_recommended_reviews/zig-zag-cafe-seattle-2?not_recommended_start=40;Jillian M.;5;11-02-2018;12;WA;"Came here on a Saturday night after dinner for some drinks around 9 pm. It wasn't busy at all and we got seats by the bar immediately; however, it did get pretty crowded by the time we left at 11 pm. It's also a bit confusing to find as it's tucked away in the stairwell; it's easy to misread a sign that directs you to the ""2nd level,"" so naturally you go up a flight of stairs. If you go up the stairs, you'll run into some homeless folks shooting up in a dark walkway.Overall, I'm a fan of their drinks as they were well crafted. The bartenders are really nice and know the right liquor to bitters to juice ratio. The vibe was very intimate with the dim lighting and soft music playing in the background. It was a pleasant, low-key evening."
Zig Zag Cafe;https://www.yelp.com/not_recommended_reviews/zig-zag-cafe-seattle-2?not_recommended_start=40;Rami A.;5;10/20/2018;163;CA;Wowaweeee! Now I understand the amazing reviews. I must say... one of the best burgers ever!!
Zig Zag Cafe;https://www.yelp.com/not_recommended_reviews/zig-zag-cafe-seattle-2?not_recommended_start=40;Robert V.;5;9/16/2018;19;WA;It's my favorite spot. Drinks are great and so is the food. But the people are the best part.
Zig Zag Cafe;https://www.yelp.com/not_recommended_reviews/zig-zag-cafe-seattle-2?not_recommended_start=40;Kevin J.;5;5/26/2018;3;WA;Love it here! I come by as much as I can. Great place to stop in and grab something quick to eat & drink
Zig Zag Cafe;https://www.yelp.com/not_recommended_reviews/zig-zag-cafe-seattle-2?not_recommended_start=50;Raphael W.;5;3/18/2018;20;CA;Great food. Great atmosphere. Great service.Great place for a nice Sunday evening dinner and/or drinks
Zig Zag Cafe;https://www.yelp.com/not_recommended_reviews/zig-zag-cafe-seattle-2?not_recommended_start=50;Brian P.;5;01-01-2018;106;WA;"still consistently great year after year. still the best Last Word ever. ;)"
Zig Zag Cafe;https://www.yelp.com/not_recommended_reviews/zig-zag-cafe-seattle-2?not_recommended_start=50;Amina G.;5;10/30/2017;13;WA;Love this place. Best chowder ever. Line is long but it is definitely worth the wait.
Zig Zag Cafe;https://www.yelp.com/not_recommended_reviews/zig-zag-cafe-seattle-2?not_recommended_start=50;Trevor C.;5;07-01-2017;4;WA;Took us a minute to find it, but well worth the search! Red onion jam!? Never heard of such a thing and it was AMAZING! Tons of drink options, food tasted just as great as it looked. We had a blast definitely going to have to make this a regular stop. PLEASE take the time to swing by, you won't be disappointed.
Zig Zag Cafe;https://www.yelp.com/not_recommended_reviews/zig-zag-cafe-seattle-2?not_recommended_start=50;Elizabeth S.;5;06-08-2017;56;WA;I haven't tried the food here, but the cocktails are amazing!
Zig Zag Cafe;https://www.yelp.com/not_recommended_reviews/zig-zag-cafe-seattle-2?not_recommended_start=50;Angie M.;5;5/23/2017;2;WA;Wonderful! Always a great experience. Would definitely recommend to others. Took a group of friends there, and can't say the service was phenomenal, but the place was busy enough that I completely understand! LOVE the atmosphere!
Zig Zag Cafe;https://www.yelp.com/not_recommended_reviews/zig-zag-cafe-seattle-2?not_recommended_start=50;J J.;5;12-10-2016;71;CA;good drinks
Zig Zag Cafe;https://www.yelp.com/not_recommended_reviews/zig-zag-cafe-seattle-2?not_recommended_start=50;Gerardo V.;5;12-02-2016;10;WA;great food and cocktails everything was very fresh and tasty!! costumer service its a 100%
Zig Zag Cafe;https://www.yelp.com/not_recommended_reviews/zig-zag-cafe-seattle-2?not_recommended_start=50;Amanda S.;5;07-11-2016;1;PA;The bartender was a magician!
Zig Zag Cafe;https://www.yelp.com/not_recommended_reviews/zig-zag-cafe-seattle-2?not_recommended_start=50;Angelito H.;5;6/15/2016;3;NY;Great cocktails! Impeccable service.
Zig Zag Cafe;https://www.yelp.com/not_recommended_reviews/zig-zag-cafe-seattle-2?not_recommended_start=60;Karen G.;5;4/16/2016;8;ly;Hard to find but food was excellent. Highly recommend the octopus but we liked everything we tried.
Zig Zag Cafe;https://www.yelp.com/not_recommended_reviews/zig-zag-cafe-seattle-2?not_recommended_start=60;Scott S.;5;11-07-2015;14;WA;Comfortable and relaxing atmosphere with great service
Zig Zag Cafe;https://www.yelp.com/not_recommended_reviews/zig-zag-cafe-seattle-2?not_recommended_start=60;Formosa S.;5;08-10-2015;17;CA;We came for a pre-wedding shindig and a few of my friends had already taken my picks from the menu. By the time it was my turn to order, I was stuck. Our lovely server guided me with just a couple of questions to the perfect off-menu cocktail and it was beyond delicious. How the bartender married my two preferences for whiskey and grapefruit, I'll never remember. But the memory of this experience will bring me back to Seattle time and time again. It doesn't get better than this. Thanks Zig Zag!
Zig Zag Cafe;https://www.yelp.com/not_recommended_reviews/zig-zag-cafe-seattle-2?not_recommended_start=60;Xing D.;5;5/29/2015;3;NY;nice food
Zig Zag Cafe;https://www.yelp.com/not_recommended_reviews/zig-zag-cafe-seattle-2?not_recommended_start=60;Mike O.;5;04-08-2015;2;WA;"One can say many great things about the high quality cocktails, the impressive selection of spirits (including rare and hard to find booze), the outstanding food, and the encyclopedic bar knowledge of the staff. But for me what puts Zig Zag over the top is the high level of service. The staff makes even the ""greenest"" tourist feel like a regular the moment the pony up to the bar. Not in the mood for a fancy cocktail? Erik and co will happily pour you a beer and shot and tell you a raunchy joke. No pretension, no judgments, just a great time every time."
Zig Zag Cafe;https://www.yelp.com/not_recommended_reviews/zig-zag-cafe-seattle-2?not_recommended_start=60;Rowland M.;5;3/20/2015;14;WA;You have two choices: drink at Zig Zag or abstain, it's that simple.
Zig Zag Cafe;https://www.yelp.com/not_recommended_reviews/zig-zag-cafe-seattle-2?not_recommended_start=60;Brian F.;5;2/22/2015;1;WA;Some of the best cocktails you'll find anywhere at not entirely unreasonable prices. Amazing staff too.
Zig Zag Cafe;https://www.yelp.com/not_recommended_reviews/zig-zag-cafe-seattle-2?not_recommended_start=60;Sandor W.;5;2/19/2015;17;WA;Best Drinks, great service, friendly owner. Been going there for years.
Zig Zag Cafe;https://www.yelp.com/not_recommended_reviews/zig-zag-cafe-seattle-2?not_recommended_start=60;Kat C.;5;07-06-2014;20;WA;my favorite bar in seattle.
Zig Zag Cafe;https://www.yelp.com/not_recommended_reviews/zig-zag-cafe-seattle-2?not_recommended_start=60;Gerry K.;5;2/14/2014;5;WA;We had a wonderful time there for my dad's birthday. They were very relaxed and accommodating, considering we showed up at 9pm without a reservation.
Zig Zag Cafe;https://www.yelp.com/not_recommended_reviews/zig-zag-cafe-seattle-2?not_recommended_start=70;Tamatha R.;5;1/17/2014;12;WA;This bar is in a class of its own. The drinks are very good, amazing even. This is even after the famous bartender that worked here left. He made me a very fine drink years ago which has proven impossible to emulate, despite my buying all of the ingredients I watched being put in including ouzo, retsina, and some other things written down on a napkin. The current bartenders seem to be equally skilled.
Zig Zag Cafe;https://www.yelp.com/not_recommended_reviews/zig-zag-cafe-seattle-2?not_recommended_start=70;Judy N.;5;12-05-2013;30;CA;This place had great music and for the first time in a long time I was able to hold a conversation with the person next to me without straining to hear them. But most importantly, it had the best bartender who concocted a drink based on three adjectives I gave him. The drink was stellar as was the cafe.
Zig Zag Cafe;https://www.yelp.com/not_recommended_reviews/zig-zag-cafe-seattle-2?not_recommended_start=70;Rajesh K.;5;09-08-2013;5;WA;Serious place man. I normally go to a bar and get a beer or a vodka straight up. A trained monkey can serve that stuff, seriously. You go to Zig Zag and you are doing yourself a disservice by not taking advantage of the artists that are standing behind the bar. Shoot they got sterling bar instruments, crystal mixing glasses...it is pretty over the top.My brain did an overload looking at the bottles displayed on the wall so when it was my turn to order, I just told Eric, I believe, to make me something he likes.No clue what to call it buy he threw quite a bit of stuff in there...dak rum, bitters, mint, lime, a splash of somthing and a dash of another. It was really good. Cool atmosphere, like a throwback to a different error. Bartenders all dressed up and just a nice clean atmosphere.
Zig Zag Cafe;https://www.yelp.com/not_recommended_reviews/zig-zag-cafe-seattle-2?not_recommended_start=70;Pro S.;5;4/16/2013;9;WA;When I lived up post alley from zig zag, it was pure trouble. And they spoiled my palate. True class at this establishment. It's what all bars should aspire to be. Balanced cocktails, delicious food and a little ambiance for the ladies.
Zig Zag Cafe;https://www.yelp.com/not_recommended_reviews/zig-zag-cafe-seattle-2?not_recommended_start=70;Arpel M.;5;12-08-2012;25;WA;All I can say is the service and drinks were amazing . Can't wait to return.
Zig Zag Cafe;https://www.yelp.com/not_recommended_reviews/zig-zag-cafe-seattle-2?not_recommended_start=70;Chris K.;5;11/24/2012;15;WA;This place is amazing. I've been coming here with a group of friends for Friday happy hour for a few years. Each time the cocktails are fantastic, the servers are so friendly and the plates are delicious. The decor is a little dated looking but, eh, the other aspects more than make up for it.
Zig Zag Cafe;https://www.yelp.com/not_recommended_reviews/zig-zag-cafe-seattle-2?not_recommended_start=70;Charles F.;5;3/29/2012;5;WA;Service is amazing! The staff fantastic! And the drinks are poured with style. Awesome place for dinner and drinks.
Zig Zag Cafe;https://www.yelp.com/not_recommended_reviews/zig-zag-cafe-seattle-2?not_recommended_start=70;Daphne T.;5;9/23/2011;15;WA;Fellow SF to Seattle transplants told me before I moved here, that if there is any one bar to go to, Zig Zag is it.Yup. I love that it's a little hard to find. I love the dim lighting. The servers were SO nice. And I ordered off the menu (although I'm told that's not the way to do it at Zig Zag), everything was just great.
Zig Zag Cafe;https://www.yelp.com/not_recommended_reviews/zig-zag-cafe-seattle-2?not_recommended_start=70;Elizabeth C.;5;09-09-2011;82;WA;No more Mur, still rockin the Ramos!!!! Love it, love it, love it!
Zig Zag Cafe;https://www.yelp.com/not_recommended_reviews/zig-zag-cafe-seattle-2?not_recommended_start=70;Katie J.;5;7/26/2011;111;WA;Best caipirinha in town.
Zig Zag Cafe;https://www.yelp.com/not_recommended_reviews/zig-zag-cafe-seattle-2?not_recommended_start=80;Marcus T.;5;07-11-2011;4;WA;Always a good time.Great service !
Zig Zag Cafe;https://www.yelp.com/not_recommended_reviews/zig-zag-cafe-seattle-2?not_recommended_start=80;Sennet C.;5;10/14/2010;27;WA;World famous bartenders in a world famous bar.... and the food's really good, too!
Zig Zag Cafe;https://www.yelp.com/not_recommended_reviews/zig-zag-cafe-seattle-2?not_recommended_start=80;Jessica L.;5;8/17/2010;7;WA;Amazing. Quite possibly the perfect cocktail lounge. Great drinks, chill, unique setting, kind of hidden and sexy. What more could you want in a little cocktail lounge?
Zig Zag Cafe;https://www.yelp.com/not_recommended_reviews/zig-zag-cafe-seattle-2?not_recommended_start=80;Johnathan T.;5;6/20/2010;19;WA;WWMD? (What Would Murray Do?)
Zig Zag Cafe;https://www.yelp.com/not_recommended_reviews/zig-zag-cafe-seattle-2?not_recommended_start=80;Mandy L.;5;3/16/2009;12;WA;This place is one of my favorite unwind down from my job kind of place. I little pricey, worth the pretty penny. These bartenders can mix anything you like. Jazz only opens the cafes finesse!
Zig Zag Cafe;https://www.yelp.com/not_recommended_reviews/zig-zag-cafe-seattle-2?not_recommended_start=80;dick g.;5;8/28/2008;12;WA;great cocktails + great service +murray= my $
Zig Zag Cafe;https://www.yelp.com/not_recommended_reviews/zig-zag-cafe-seattle-2?not_recommended_start=80;Robert H.;5;06-03-2008;5;WA;"Let's be blunt. If you ever see a book which claims to list the ""Top 10 Bars in the US""... if they don't include the Zig Zag, then they just frankly didn't do their research. Period. End Of Story.For me, the Zig Zag hits it out of the park on a variety of levels. To begin with, they are able to make the best cocktails you have ever had (more about that later). Their food is casual, relaxed, and unpretensious. I've had everything on their menu, and aside from the fact they leave the tails on the shrimp in their gumbo (pet peeve), I love everything. And they have such a wonderful bunch of regulars that it often feels like ""Cheers"" (everybody knows your name) when I drop in.On the cocktails...Reading through all of the reviews here, I see a few folk who appear to be scratching their heads when the rest of us are going on and on about the cocktails. It is a puzzlement.The Zig Zag takes pride in their cocktails, and for good reason. Their ""house list"" is one which shows off their craft at providing wonderfully exciting drinks that illustrate the culinary potential of the cocktail. I think the problem that many have, is that some of these drinks are perhaps not quite as ""approachable"" to the uninitiated.For any of you who have had a not-as-good-as-youd-like experience at the Zig Zag, here are two suggestions:Suggestion 1:Drop in from Tues-Fri, and early on, say between 5 and 7. Sit AT THE BAR. And don't look at the cocktail menu. Tell the bartender (Murray), what drink you normally like to drink, and what bar you think makes your favorite, and ask him if he has a recommendation. The drink you get will show you why we all rave about the Zig Zag.Suggestion 2. Make it a point to go there with me.-Robert ""DrinkBoy"" Hess"
Zig Zag Cafe;https://www.yelp.com/not_recommended_reviews/zig-zag-cafe-seattle-2?not_recommended_start=80;Sandy B.;5;3/28/2008;15;WA;"Murray is a wizard behind the bar. This is my top recommendation for delicious, sophisticated cocktails and just a great place to go to unwind and for conversation. It's tucked away in the hillclimb of the Pike Pace Market and it makes you feel like you're part of a private club since not everyone is in the ""know"" because it's off the beaten path.They have the biggest Whiskey and Brandy selection that I've found since I moved to Seattle. The menu is simple with sandwiches, salads and light snacks but they are really tasty."
Zig Zag Cafe;https://www.yelp.com/not_recommended_reviews/zig-zag-cafe-seattle-2?not_recommended_start=80;Guy G.;5;01-09-2008;5;WA;Murray is the best bartender on the planet. I've had my birthday party at Zig Zag 3 times. End of review.
Zig Zag Cafe;https://www.yelp.com/not_recommended_reviews/zig-zag-cafe-seattle-2?not_recommended_start=80;Don M.;5;12/18/2007;9;WA;Best bar & Bartenders in Seattle, no question.
84 Yesler;https://www.yelp.com/not_recommended_reviews/84-yesler-seattle?not_recommended_start=0;Brett P.;5;11-05-2022;1;WA;Perfection..................................................................................................Perfection......................Perfection.....................................
84 Yesler;https://www.yelp.com/not_recommended_reviews/84-yesler-seattle?not_recommended_start=0;Heather H.;5;06-08-2022;13;NY;The foie gras small plate was, hands down, one of the best dishes I've ever eaten. The entire menu was creative and surprising. What a weird and wonderful culinary experience. Don't pass up an opportunity to stop here.
84 Yesler;https://www.yelp.com/not_recommended_reviews/84-yesler-seattle?not_recommended_start=0;Kevin K.;5;11-02-2020;1;WA;This is my new favorite restaurant in Seattle. The perfect spot for a date night,... pretty much any night. Everything about 84 Yesler is so well thought out, and perfect it executed. We ordered from the Chef's tasting menu, and added a wine pairing. Chef Sean and the sommelier Mike crafted a flawless 5-course meal that was built around our personal likes and dislikes. They seem to specialize in unexpected twists to their dishes that are creative without being too over the top- perfectly complimenting the dish without or distracting you from it. Their handmade pastas are perfect in every way, while fresh fish (seared fatty tuna!) and meats (lamb mushroom reduction!) were sublime. Service is attentive without being overbearing, and at just the right pace. This his our new regular go-to!
84 Yesler;https://www.yelp.com/not_recommended_reviews/84-yesler-seattle?not_recommended_start=0;Cookie S.;5;09-10-2020;4;WA;Oh My! Absolutely Amazing! The food is creative and meticulously prepared with delicate precision to deliver flavors that tickle your taste buds with a unique and pleasing style. This is hands down the most delicious dining experience I have had in a very long time! Mr. Takahashi and his fabulous skilled staff, work seamlessly together as a tight team to deliver a top notch dining experience. The ambience is both comfortable and professional. Parking was very easy, street spaces and garages nearby. I highly recommend you visit 84 Yesler soon to take advantage of this fantastic full service menu complete with excellent cocktails, wine and incredible food!
84 Yesler;https://www.yelp.com/not_recommended_reviews/84-yesler-seattle?not_recommended_start=0;Kyoko T.;5;7/28/2020;3;WA;Everything we ate was perfectly seasoned and delicious! We shared 3 dishes between two of us, and we were plenty satisfied. Dishes are beautifully plated without being stuffy or overdone. I work at Swedish in capital hill, and this is a super easy stop on my way home. I am all too often disappointed when going out to eat. So many places are just meh especially for what you pay. Here you get good food that's worth the price, but it's still at a moderate price point, so somewhere you can frequent more often. Will be back for more soon to try some of the other dishes!!!! Staff and culinary team are friendly, professional, and knowledgeable and you can tell take pride and pay careful attention in making your time there a culinary experience. Social distancing, masking, gloving rules are all being followed.
84 Yesler;https://www.yelp.com/not_recommended_reviews/84-yesler-seattle?not_recommended_start=0;Muriel-Marguerite F.;5;07-06-2020;5;WA;We had an enjoyable evening at the brand new 84 Yesler.The menu options are very good, and everything we tried was absolutely delicious.The hospitality provided is faultless and all the staff makes you feel really welcome.The place is well ventilated, and all sorts of precautions to keep guests and staff safe are in place.We will definitely be back.
Rocco's;https://www.yelp.com/not_recommended_reviews/roccos-seattle?not_recommended_start=0;Christian N.;1;8/31/2024;4;CA;$58 for a Mid pizza. This is criminal. How is this place rated so highly?! I would pass and go anywhere else.
Rocco's;https://www.yelp.com/not_recommended_reviews/roccos-seattle?not_recommended_start=0;Jim M.;1;11/27/2023;1;WA;If you want terrible customer service and workers with attitude go here. Oily pizza just trash
Rocco's;https://www.yelp.com/not_recommended_reviews/roccos-seattle?not_recommended_start=0;Is Guac Extra? D.;1;10-02-2023;24;WA;$68 (that includes tip) for a large CHEESE pizza on Uber Eats?!?!??!?!?!?!?!?!?!?!?!?! !??!?!?!??!?!?!?!?!?!?!?!?!?!?!?!?!?!?!?!?!?!?!?!?!?!?!?!!?!!!????!!???!!!?!?!?!?!?!???!?!??!?!?!??!?!?!??!?!?!?!?!?!?!?!?!?!?!?!?!?!?!?!?!?!?!?!?!?!?!?!!?!!!????!?!??!?!?!??!?!?!??!?!?!?!?!?!?!?!?!?!?!?!?!?!?!? !??!?!?!??!?!?!?!?!?!?!?!?!?!?!?!?!?!?!?!?!?!?!?!?!?!?!?!!?!!!????!!???!!!?!?!?!?!?!?? ?!?!??!?!?!??!?!?!??!?!?!?!?!?!?!?!?!?!?!?!?!?!?!?!?!?!?!?!?!?!?!?!!?!!!??? ?!?!??!?!?!??!?!?!??!?!?!?!?!?!?!?!?!?!?!?!?!?!?!? !??!?!?!??!?!?!?!?!?!?!?!?!?!?!?!?!?!?!?!?!?!?!?!?!?!?!?!!?!!!????!!???!!!?!?!?!?!?!?? ?!?!??!?!?!??!?!?!??!?!?!?!?!?!?!?!?!?!?!?!?!?!?!?!?!?!?!?!?!?!?!?!!?!!!??? ?!?!??!?!?!??!?!?!??!?!?!?!?!?!?!?!?!?!?!?!?!?!?!? !??!?!?!??!?!?!?!?!?!?!?!?!?!?!?!?!?!?!?!?!?!?!?!?!?!?!?!!?!!!????!!???!!!?!?!?!?!?!?? ?!?!??!?!?!??!?!?!??!?!?!?!?!?!?!?!?!?!?!?!?!?!?!?!?!?!?!?!?!?!?!?!!?!!!??? ?!?!??!?!?!??!?!?!??!?!?!?!?!?!?!?!?!?!?!?!?!?!?!?
Rocco's;https://www.yelp.com/not_recommended_reviews/roccos-seattle?not_recommended_start=0;Callie B.;1;2/27/2022;68;WA;$56.00 bucks for this gahbage! I can't believe this place is in business. The sauce is sugar sweet, y'all pride yourself on calling this gourmet pizza. This is worst than PIZZA HUT! Eww I think ima throw up just thinking about the taste
Rocco's;https://www.yelp.com/not_recommended_reviews/roccos-seattle?not_recommended_start=0;Ken B.;1;10/22/2021;3;WA;Are you kidding me $48 for a pizza. I guess they are the most expensive pizza in the US.
Rocco's;https://www.yelp.com/not_recommended_reviews/roccos-seattle?not_recommended_start=0;Andrew F.;1;3/14/2020;49;WA;It's the only restaurant in Seattle with a bouncer.And in the age of coronavirus, the bouncer turns away anyone that wants take out!
Rocco's;https://www.yelp.com/not_recommended_reviews/roccos-seattle?not_recommended_start=0;Leon H.;1;08-04-2019;31;WA;The service here is quite horrible, they actually have some good pizza but i won't be going back.
