name,url,username,rating,date_review,number of reviews,state_abreviation,text_review
Toulouse Petit Kitchen & Lounge,https://www.yelp.com/not_recommended_reviews/toulouse-petit-kitchen-and-lounge-seattle?not_recommended_start=310,Ely T.,5,3/26/2012,63,WA,Wonderful food!! It's little bit pricy but worthy.
Toulouse Petit Kitchen & Lounge,https://www.yelp.com/not_recommended_reviews/toulouse-petit-kitchen-and-lounge-seattle?not_recommended_start=310,Angie D.,5,3/13/2012,1,WA,Food is AMAZING. One of the most diversified and unique menu's. Make a reservation if you plan on going on a weekend dinner otherwise wait isn't too bad. Make room for the beignets and the pressed coffee. Place can be a little dark but the ambiance is nice.
Toulouse Petit Kitchen & Lounge,https://www.yelp.com/not_recommended_reviews/toulouse-petit-kitchen-and-lounge-seattle?not_recommended_start=310,beck l.,5,1/17/2012,174,CA,I'm not an expert...but this is the best jumbalaya I've ever had.
Toulouse Petit Kitchen & Lounge,https://www.yelp.com/not_recommended_reviews/toulouse-petit-kitchen-and-lounge-seattle?not_recommended_start=310,Megan E.,5,01/08/2012,9,WA,"Amazing! Wonderful food, delicious food and beautiful atmosphere!"
Toulouse Petit Kitchen & Lounge,https://www.yelp.com/not_recommended_reviews/toulouse-petit-kitchen-and-lounge-seattle?not_recommended_start=310,Russell L.,5,11/21/2011,111,VA,Great breakfast!
Toulouse Petit Kitchen & Lounge,https://www.yelp.com/not_recommended_reviews/toulouse-petit-kitchen-and-lounge-seattle?not_recommended_start=310,Dom W.,5,8/23/2011,9,WA,"We go there at least once a week for great drinks and I pretty much always get the jumbalaya. Spicy and delicious. Once the buzz is on, then we usually head to Pesos to finish it off."
Toulouse Petit Kitchen & Lounge,https://www.yelp.com/not_recommended_reviews/toulouse-petit-kitchen-and-lounge-seattle?not_recommended_start=320,Samantha C.,5,08/03/2011,2,WA,"I was at Toulouse about a week ago and I would have to say, hands down the best happy hour in the city. Great food and drinks. Love this place. And the bartender Tyler is fabulous!"
Toulouse Petit Kitchen & Lounge,https://www.yelp.com/not_recommended_reviews/toulouse-petit-kitchen-and-lounge-seattle?not_recommended_start=320,Richard M.,5,6/23/2011,34,WA,"I love happy hours as much as Ron Burgundy loves gin and Toulouse Petit has (I don't know if it's self-proclaimed or what) the best happy hour in the nation! I'm inclined to agree. I've been here somewhere between five and ten times for happy hour and we have barely scratched the surface of the happy hour menu! The sides are the best! Everything is less than five bucks! I especially like the corn grits, the haricots verts with bacon (that's green beans) and the Brussels sprouts. We've tried the alligator and found it to be absolutely delicious, and the basics like several varieties of sliders. And let's not forget dessert! White chocolate bread pudding, apple crisp and pear tart. As a fan of biegnets from Cafe du Monde in New Orleans I was afraid to try an obvious impersonator, but Toulouse biegnets are stand-alone outstanding. I love this place!"
Toulouse Petit Kitchen & Lounge,https://www.yelp.com/not_recommended_reviews/toulouse-petit-kitchen-and-lounge-seattle?not_recommended_start=320,jordan S.,5,05/10/2011,15,WA,"Beautiful steaks and other items. Great service, and located right around the corner from a great dueling piano bar. These guys know how to do the restaurant business. I think this is one of the greatest restaurants in seattle."
Toulouse Petit Kitchen & Lounge,https://www.yelp.com/not_recommended_reviews/toulouse-petit-kitchen-and-lounge-seattle?not_recommended_start=320,lowell d.,5,04/11/2011,20,WA,Breakfast happy hour! I could never get bored of the menu. Great staff.
Toulouse Petit Kitchen & Lounge,https://www.yelp.com/not_recommended_reviews/toulouse-petit-kitchen-and-lounge-seattle?not_recommended_start=320,Corinne M.,5,3/15/2011,532,WA,"I Love this place! They are nice, and the food is really really good. $7 Happy hour is the best!!!"
Toulouse Petit Kitchen & Lounge,https://www.yelp.com/not_recommended_reviews/toulouse-petit-kitchen-and-lounge-seattle?not_recommended_start=320,Nathan B.,5,02/01/2011,21,WA,Yum yum yum. Wish it wasn't in Lower Queen Anne because I'd eat here more.
Toulouse Petit Kitchen & Lounge,https://www.yelp.com/not_recommended_reviews/toulouse-petit-kitchen-and-lounge-seattle?not_recommended_start=320,Chris C.,5,1/26/2011,6,WA,The food is always good and the manager Joe is so nice. My gf and I went here for dinner and Joe took great care of us getting us into the bar on a busy friday night. Their menu is amazing especially if you like spicy food! Awesome!
Toulouse Petit Kitchen & Lounge,https://www.yelp.com/not_recommended_reviews/toulouse-petit-kitchen-and-lounge-seattle?not_recommended_start=320,SHERILLE H.,5,1/20/2011,4,CA,Amazing place. Delicious food. Wonderful atmosphere. A must for Seattle.
Toulouse Petit Kitchen & Lounge,https://www.yelp.com/not_recommended_reviews/toulouse-petit-kitchen-and-lounge-seattle?not_recommended_start=320,David W.,5,1/16/2011,5,WA,Awesome! Best brunch in town!
Toulouse Petit Kitchen & Lounge,https://www.yelp.com/not_recommended_reviews/toulouse-petit-kitchen-and-lounge-seattle?not_recommended_start=320,J J.,5,12/10/2010,44,WA,So Good!!!
Toulouse Petit Kitchen & Lounge,https://www.yelp.com/not_recommended_reviews/toulouse-petit-kitchen-and-lounge-seattle?not_recommended_start=330,sarah j.,5,6/15/2010,15,WA,"I had one of my top meals in Seattle at this place on Friday. We ate on the bar side which serves the full menu. Good wine, pretty good service (the place was packed so I'm too critical) and just really awesome food. My lamb ragu was incredible and there are at least three or four other menu items I will go back and try. Great wine selection too. Definitely check this place out."
Toulouse Petit Kitchen & Lounge,https://www.yelp.com/not_recommended_reviews/toulouse-petit-kitchen-and-lounge-seattle?not_recommended_start=330,Allie H.,5,05/07/2010,3,WA,"Went back again for breakfast happy hour. I fell in love all over agin! $6.00 and delish! Best deal in town. All real, fresh ingredients- very important to me. Pork cheek hash was out of this world, and my dining partner had the biscuit and gravy- were fantastic, a sexed up version of the diner classic. Oh-- and daytime drinking- (we were celebrating!) drinks were on special too- the Breakfast Milk Punch & Katie Mae were a wonderful addition to the best Thursday afternoon in my recent memory."
Toulouse Petit Kitchen & Lounge,https://www.yelp.com/not_recommended_reviews/toulouse-petit-kitchen-and-lounge-seattle?not_recommended_start=330,sarah p.,5,03/10/2010,3,WA,"I have never written a review on Yelp before, but I had such a great time here last night I wanted to share it! This was my first time at Toulouse, a friend had asked me to go with her to an event there. Now I realize they don't normally have live music, but they did last night, and it was GREAT. Even better though was the food. My goodness. The best grits I've had in ten years, BBQ prawns, fried green tomatoes, and an AMAZING halibut dish.   Our service was attentive, fast but not rushed (and thats saying something because this place was packed), and the girl running the front door was right on with her menu suggestions!   I will be going back to Toulouse, and often. If you haven't been, you should go see for yourself."
Toulouse Petit Kitchen & Lounge,https://www.yelp.com/not_recommended_reviews/toulouse-petit-kitchen-and-lounge-seattle?not_recommended_start=330,Amanda A.,5,4/14/2010,53,CA,Great cocktails at brunch and biscuits and gravy were great.
Toulouse Petit Kitchen & Lounge,https://www.yelp.com/not_recommended_reviews/toulouse-petit-kitchen-and-lounge-seattle?not_recommended_start=330,Kevin C.,5,3/28/2010,3,WA,"I have been several times now, and each time has been great!! The only con I can come up with is parking on Lower Queen Anne, during late night, or weekend brunch. Love the variety of the late night Happy Hour! There are also drink specials now! Hard to find great happy hour food & drink specials!"
Toulouse Petit Kitchen & Lounge,https://www.yelp.com/not_recommended_reviews/toulouse-petit-kitchen-and-lounge-seattle?not_recommended_start=330,alyssa S.,5,03/10/2010,3,WA,"this place is good.. soo good.. that i have been houding my friends to meet me, just so that we can go here.went 2 weeks back during the happy hour.. was very very very impressed with their happy hour menu.. it was impressive.. large selections of items.. something for everyone.. even my finicky friend.. tried so many dishess.. the small sized is just right for the price $5.. which means you can try out many different dishes if you cant make up your mind which one to eat.. so this is what we hadoysters wrapped on bacon : pretty okCreole Shrimp ( i think) this was terrific... terrific.. this one i am going to have alwayslamb slider : good tooBeef sliders : goodone more shrimp dish.. but all of it was soo good.. even the atmosphere makes for good environment.waiting to go back again :)"
Toulouse Petit Kitchen & Lounge,https://www.yelp.com/not_recommended_reviews/toulouse-petit-kitchen-and-lounge-seattle?not_recommended_start=330,Joseph W.,5,03/02/2010,11,WA,I have had consistently great service and great food at this place. I love going here. Great place to stop being so damn uptight and enjoy it.
Toulouse Petit Kitchen & Lounge,https://www.yelp.com/not_recommended_reviews/toulouse-petit-kitchen-and-lounge-seattle?not_recommended_start=330,Melinda A.,5,02/02/2010,13,WA,"I tried their breakfast last week , I really like it, the best in queen annThanks"
Toulouse Petit Kitchen & Lounge,https://www.yelp.com/not_recommended_reviews/toulouse-petit-kitchen-and-lounge-seattle?not_recommended_start=330,Henry L.,5,1/19/2010,807,WA,"Attended a pre-opening party so can't comment too much on service or cost. But I did get a chance to sample almost all of the dishes and the short review: AWESOME. But before I dive into the food, I should mention the decor. The decor is amazing. All the tables were handmade and inlaid with intricate designs. Each table took at least 12 man hours to construct. All the metal work (lights, bottom of tables, partitions in the bathrooms, etc.) were all done and custom built on site. The plaster on the walls was made with many, many layers and then chipped away to reveal all the colors. Amazing. The man hours spent on this restaurant must have been insane. Now food. When I go to a restaurant to do a sampling like this, I usually have a few I like, maybe 1 or two that I love, and a few that are just so-so. Just about everything I had that night was amazingly good. I loved almost every single dish I tried. The dishes all have a New Orleans/Creole/Cajun flair. I had so many dishes that it's hard for me to remember all the goodness. Pork cheek: amazingly tender and terrific seasoning. Alligator: tastes like chicken. Really. And it's great with the mashed potatoes. Gumbo: had two servings. There were lots more, but just can't recall them off my head at the moment. What I do remember most fondly was the bananas fosters. That made me want to weep for happiness. It might have been the booze that I was drinking all night, but that and the other desserts were all amazing. I really can't wait to go back and get full size portions of their food.One other thing that needs to be mentioned is the bar. The bar area occupies the significant majority of the floor space. The liquor porn that's up on that wall is amazing. There's something like 40+ different vodkas (flavors and brands). Again, since I was at a tasting event I didn't see a menu. I left it up to bartender Miles Thomas (who also works at Tavern Law -- another one of my favorites) to pour me some libations. My favorite drink of the night had some gin and champagne in it. I didn't get to see everything that he poured, but I could drink that all night long.I can't wait for Toulouse to officially open. I'll be there often."
Tilikum Place Cafe,https://www.yelp.com/not_recommended_reviews/tilikum-place-cafe-seattle-3?not_recommended_start=0,Christian R.,1,01/04/2024,11,CA,"Disappointed Dining ExperienceI recently visited Tilikum Place Cafe and unfortunately, it was not a pleasant experience. The service was slow, and we had to wait nearly an hour for our food to arrive at the table. The extended wait time significantly impacted our overall enjoyment of the evening. The menu was also very limited however the food did taste really good. I hope the restaurant can improve its efficiency to provide a better dining experience for future patrons."
Tilikum Place Cafe,https://www.yelp.com/not_recommended_reviews/tilikum-place-cafe-seattle-3?not_recommended_start=0,Ganna T.,1,12/08/2018,20,CA,We got there at 9:25 am. 1/3 of the table was empty but they told us that we had to wait 30-40 min. We left. Very disappointed.
Tilikum Place Cafe,https://www.yelp.com/not_recommended_reviews/tilikum-place-cafe-seattle-3?not_recommended_start=0,Y Z.,1,11/12/2018,8,CA,"Their ""famous"" dutch babies are tasteless"
Tilikum Place Cafe,https://www.yelp.com/not_recommended_reviews/tilikum-place-cafe-seattle-3?not_recommended_start=0,Natalia O.,1,6/23/2018,9,CA,So many empty tables and we were told it would be a 40 min wait. Ended up taking two hours. There were homeless people everywhere outside made for a very uncomfortable wait. Then the host had the AUDACITY to tell us he only had one table that would be for a reservation later so we would have to eat within an hour after our long wait. Horrible service and overpriced for eggs and toast that are masked by an instagrammable presentation.
Tilikum Place Cafe,https://www.yelp.com/not_recommended_reviews/tilikum-place-cafe-seattle-3?not_recommended_start=0,Kenjo I.,1,1/22/2018,5,WA,Shitty food and shitty service.
Tilikum Place Cafe,https://www.yelp.com/not_recommended_reviews/tilikum-place-cafe-seattle-3?not_recommended_start=0,Stella L.,1,1/18/2018,17,WA,"Tilikum is an orca whale that was abused at SeaWorld. Why would you name your restaurant off of him? Do you care for innocent creatures? Anyways, tried the food here and hated it. I hated it as much as Tilikum hated his cage."
Tilikum Place Cafe,https://www.yelp.com/not_recommended_reviews/tilikum-place-cafe-seattle-3?not_recommended_start=0,Tim V.,1,5/24/2013,13,WA,Sometimes the vibe and attitude of servers is a reflection of the owner. This place is probably the best negative example of this. I feel sorry for the staff.
Tilikum Place Cafe,https://www.yelp.com/not_recommended_reviews/tilikum-place-cafe-seattle-3?not_recommended_start=0,Michael I.,2,3/13/2017,7,WA,For my sunday brunch i tried out this place. I ordered fried egg with toast and french toast. The egg was super oily and over fried and my friend didnt like what he ordered either
Tilikum Place Cafe,https://www.yelp.com/not_recommended_reviews/tilikum-place-cafe-seattle-3?not_recommended_start=0,Peter W.,3,1/14/2024,3,WA,"We were sat immediately when we got there and didn't see a waitress to order drinks for 21 mins. After ordered it took 10 mins to get them. We didn't get our appetizers until 50 mins after we sat down. Appetizers were the best dishes in the house though. Burrata and vegetable tart were amazing. Main courses came 45 mins later and were mediocre. The halibut was over cooked and the meatballs were over taken by the tomato sauce. Less sauce would have been better. The waitress was loud and would engage a table from 3 tables away.Then they started setting up(moving chairs, tables, and just being a distraction while we had dessert.)Overall experience was ""how is this place booked out so far for decent food and the worst fine dining wait staff""?"
Tilikum Place Cafe,https://www.yelp.com/not_recommended_reviews/tilikum-place-cafe-seattle-3?not_recommended_start=0,Adrian C.,3,03/03/2018,632,WA,"Normally, they tell you that you need to wait a long time for a table but usually it doesn't take long. But after you get seated, service is kind of slow here."
Tilikum Place Cafe,https://www.yelp.com/not_recommended_reviews/tilikum-place-cafe-seattle-3?not_recommended_start=10,Karina G.,3,01/09/2018,5,WA,Food was good! Service was great! But I think it was too hyped up.
Tilikum Place Cafe,https://www.yelp.com/not_recommended_reviews/tilikum-place-cafe-seattle-3?not_recommended_start=10,Rakesh K.,3,09/08/2017,9,WA,"Perfect way to start a Sunday! Sweet, savory, crispy and fluffy - what more could you ask for?"
Tilikum Place Cafe,https://www.yelp.com/not_recommended_reviews/tilikum-place-cafe-seattle-3?not_recommended_start=10,Elizabeth M.,3,06/01/2017,7,WA,I didnt like this place much. I know it sounds weird but this place smells weird and i hate it and food was okay nothing too great
Tilikum Place Cafe,https://www.yelp.com/not_recommended_reviews/tilikum-place-cafe-seattle-3?not_recommended_start=10,Freddy Z.,3,3/23/2016,3,CA,Mediocre food with mediocre service.
Tilikum Place Cafe,https://www.yelp.com/not_recommended_reviews/tilikum-place-cafe-seattle-3?not_recommended_start=10,Shannon D.,3,02/03/2016,9,WA,"I wish I had better things to say but this place ... A place I was excited to experience was shockingly poor. First was. .. Service. .. Our lack there of. No ice in the water. ..coffee I ordered never showed up. .. Only saw the waiter when he delivered the bill. Second. ..food. bleck. I ordered the cured salmon scramble. Sounded great.. It was about 2 tablespoons of wet sludge.. my friends asked ""is this a joke? "" when it was put in the tale. ..Old fashioned garnish consisted of poorly sliced cantaloupe complete with rhind on one side. Lucky for me it was floating in the egg/salmon liquid so was inedible. Did i mention the ""salad"" aka too old bagged spring mix...so old it ""made its own vinaigrette"" type leaves. I won't be returning. I wish I could get my money back."
Tilikum Place Cafe,https://www.yelp.com/not_recommended_reviews/tilikum-place-cafe-seattle-3?not_recommended_start=10,Kelly ..,3,6/15/2015,29,WA,nothing fancy but ok food
Tilikum Place Cafe,https://www.yelp.com/not_recommended_reviews/tilikum-place-cafe-seattle-3?not_recommended_start=10,Nestor P.,3,2/16/2015,2,NY,Great restaurant to entertain clients. wonderful steaks and some of the best service in town. don't pass up the incredibly delectable lobster bisque. the desserts are as big as the city.
Tilikum Place Cafe,https://www.yelp.com/not_recommended_reviews/tilikum-place-cafe-seattle-3?not_recommended_start=10,Cool Cats ..,3,4/23/2014,151,CA,Lovely brunch.
Tilikum Place Cafe,https://www.yelp.com/not_recommended_reviews/tilikum-place-cafe-seattle-3?not_recommended_start=10,Chris K.,3,11/24/2012,15,WA,"The food here is great. The only problem is that for a place as beautiful as this and for food as good you would expect servers to be more attentive. I've gone here several times and had my water class remain empty or have servers act almost too casual. I like a more casual vibe but I also would like drinks in a timely manner and to take our dessert order, etc."
Tilikum Place Cafe,https://www.yelp.com/not_recommended_reviews/tilikum-place-cafe-seattle-3?not_recommended_start=10,Sharad B.,4,12/22/2024,232,CA,"Tilikum Place Café is an absolute treasure in Seattle, offering a warm and inviting atmosphere paired with exceptional food. Known for its Dutch-inspired menu, this café is a must-visit for brunch enthusiasts or anyone seeking a relaxed yet elevated dining experience."
Tilikum Place Cafe,https://www.yelp.com/not_recommended_reviews/tilikum-place-cafe-seattle-3?not_recommended_start=20,Jazz L.,4,9/16/2024,7,GA,Always have a least one meal whenever I'm in Seattle. The staff is super friendly and the food is always solid!!!
Tilikum Place Cafe,https://www.yelp.com/not_recommended_reviews/tilikum-place-cafe-seattle-3?not_recommended_start=20,Bryant S.,4,11/21/2023,4,KY,"Amazing German pancake! Only problem was that when we made a reservation, and split the pancake for the two of us. The waitress was obviously upset that we didn't spend alot of money. She repeatedly approached us asking us to order more food. So I reluctantly got a bloody merry. Ruined the whole vibe. But whatever."
Tilikum Place Cafe,https://www.yelp.com/not_recommended_reviews/tilikum-place-cafe-seattle-3?not_recommended_start=20,Christine P.,4,11/01/2023,28,WA,"Tilikum Place Cafe came highly recommended as a brunch spot during our visit to Seattle, and it certainly lived up to its reputation. Our server was a delight, the interior exuded comfort, and the food was simply scrumptious. The French onion soup was rich in flavor and featured a delightful cheese crust. I decided to try the savory Dutch baby, and it turned out to be an exceptionally delectable choice. I regret not ordering it for myself. The warm mini baguette and the light, delightful profiteroles with vanilla ice cream rounded off the meal perfectly. I'm pleased that we heeded the recommendation and made a reservation at Tilikum Place Cafe."
Tilikum Place Cafe,https://www.yelp.com/not_recommended_reviews/tilikum-place-cafe-seattle-3?not_recommended_start=20,Helen J.,4,10/07/2022,9,WA,"Amazing food, service, and atmosphere. Was visiting from LA and had no idea what to eat. A friend found this place and we just walked in. Glad we did. We each got something unique and everything was full of flavor. My baked egg was so good I am on a mission to try and find it somewhere in California by me. . . I will make this a stop every time I'm in Seattle."
Tilikum Place Cafe,https://www.yelp.com/not_recommended_reviews/tilikum-place-cafe-seattle-3?not_recommended_start=20,Sharon M.,4,8/15/2022,6,WA,"Astonishing. The food was excellent and baked goods were really good too. The service was exceptional and friendly. I'd likewise urge their java. I can not recall a better cup of just black java(unless of course, you enjoy the typical cup of burnt caffeine you find elsewhere). For those who own a chance stop by, you will not regret it."
Tilikum Place Cafe,https://www.yelp.com/not_recommended_reviews/tilikum-place-cafe-seattle-3?not_recommended_start=20,Andrew H.,4,05/05/2022,5,WA,"Good all around. It took us a little while to get seated, reservations are highly recommended. Once we got seated the service was excellent. The food is really good, I don't consider myself a foodie and the menu was a little more foodie than I would like but there was a special lamb bacon omelet that was tasty."
Tilikum Place Cafe,https://www.yelp.com/not_recommended_reviews/tilikum-place-cafe-seattle-3?not_recommended_start=20,Lucy J.,4,12/28/2021,73,HI,We came here for a local breakfast while staying nearby. We came both days and loved it! The biscuits and gravy are very southern and were our favorites! Best we've had on the west coast! We Would love to visit again. Our server was friendly and served us both days. Great experience!
Tilikum Place Cafe,https://www.yelp.com/not_recommended_reviews/tilikum-place-cafe-seattle-3?not_recommended_start=20,Asher R.,4,07/09/2021,15,WA,I'm very foody. With regards to geek I become a food geek and I in a real sense have recorded every one of the unique places that I visit to have my number one dishes added to the rundown too.Service was incredible as well. Mindful and quick Tilikum is amazing!
Tilikum Place Cafe,https://www.yelp.com/not_recommended_reviews/tilikum-place-cafe-seattle-3?not_recommended_start=20,Vy T.,4,5/28/2021,107,NY,"We ordered takeout since they were booked. We got the savory Dutch babies and the house quiche. It was my first Dutch babies so I didn't know what to expect. I wish we could've gotten more toppings in it. The house quiche was very good, I liked it a lot more than the Dutch babies because of the crust and it had more flavors. My boyfriend liked the Dutch babies more because it's got a strong egg taste. For me, it was a bit too much flour."
Tilikum Place Cafe,https://www.yelp.com/not_recommended_reviews/tilikum-place-cafe-seattle-3?not_recommended_start=20,Shane W.,4,4/14/2021,13,WA,"This is my go-to spot on late nights after the kid's games. After their games the kids are hangry and tired. So, the fact that they know my kids and make them feel so welcome is great. The food is consistent and tasty and comes out in a reasonable amount of time. I get my favorite drink and we all have a great time. It's really quite a fun spot."
Tilikum Place Cafe,https://www.yelp.com/not_recommended_reviews/tilikum-place-cafe-seattle-3?not_recommended_start=30,Sonny M.,4,08/12/2020,6,WA,"Stop eating something here for a while and it's truly good that I'm not satisfied with the taste, perhaps I'm looking for the taste I want."
Tilikum Place Cafe,https://www.yelp.com/not_recommended_reviews/tilikum-place-cafe-seattle-3?not_recommended_start=30,Jae Eun K.,4,7/22/2019,14,CA,Food was pretty good but the wait to be seated and for the food to be out was pretty long ..
Tilikum Place Cafe,https://www.yelp.com/not_recommended_reviews/tilikum-place-cafe-seattle-3?not_recommended_start=30,Bataar B.,4,4/22/2019,10,WA,Need a booking yet we were fortunate to get in because of a scratch-off. The best eggs Benny!! We likewise had the Dutch infant (stuffed flapjack) which was super filling. An incredible spot for Sunday early lunch!
Tilikum Place Cafe,https://www.yelp.com/not_recommended_reviews/tilikum-place-cafe-seattle-3?not_recommended_start=30,Rusty B.,4,10/23/2018,15,WA,"Great spot for brunch. You have to try their Dutch Babies which they are known for. It takes about 20 min to make so I would advise you to decide before you get there if you want to order it. Then you can tell the server when they take your drink orders, that way it will come out hopefully closer to the time everyone else gets their food. Pro-tip....We had the sweet & savory Dutch Babies and loved both of them. When i was a kid my dad would make dutch babies for Sunday breakfast, and these were just as good as his. This is the second time I've been here & had good experiences both times. Take your friends fo sho."
Tilikum Place Cafe,https://www.yelp.com/not_recommended_reviews/tilikum-place-cafe-seattle-3?not_recommended_start=30,Den B.,4,3/23/2018,4,WA,Awesome place to have brunch!I love their Dutch Babies! The only minus is that you have to make a reservation in advance. But it is totally worth it!
Tilikum Place Cafe,https://www.yelp.com/not_recommended_reviews/tilikum-place-cafe-seattle-3?not_recommended_start=30,Beau S.,4,02/06/2018,3,WA,"You will need a reservation. This was an extraordinary meal, starting with a very helpful and delightful waitress who had worked at this business for over 8 years. She had terrific suggestions and, surprise, highlighted a chicken dish which was the locals' and her favorite. This was wonderful. We enjoyed a most memorable meal, including home made cookies (!). We out of town boys will return on our next trip to Seattle."
Tilikum Place Cafe,https://www.yelp.com/not_recommended_reviews/tilikum-place-cafe-seattle-3?not_recommended_start=30,Tom B.,4,11/10/2017,7,WA,"A friend turned me on to this joint, and the pancakes were awesome, this is a neat old-fashioned style, more laid back and relaxing atmosphere, well I'm hooked."
Tilikum Place Cafe,https://www.yelp.com/not_recommended_reviews/tilikum-place-cafe-seattle-3?not_recommended_start=30,C D.,4,10/05/2017,5,WA,Yummy place for breakfast. Priced right. Service was great. Food was delicious.
Tilikum Place Cafe,https://www.yelp.com/not_recommended_reviews/tilikum-place-cafe-seattle-3?not_recommended_start=30,Anna C.,4,9/17/2017,3,WA,I like it but customer service is great
Tilikum Place Cafe,https://www.yelp.com/not_recommended_reviews/tilikum-place-cafe-seattle-3?not_recommended_start=30,Alec B.,4,8/30/2017,30,AZ,"Good food - but the service is lacking. Very much enjoyed the dishes I had here. Wait staff is very lazy, which takes away from an otherwise excellent dining experience."
Tilikum Place Cafe,https://www.yelp.com/not_recommended_reviews/tilikum-place-cafe-seattle-3?not_recommended_start=40,Makayla N.,4,7/25/2017,4,WA,This place has an amazing brunch menu at affordable prices. There is a wait depending on what you order but it is definitely worth the wait.
Tilikum Place Cafe,https://www.yelp.com/not_recommended_reviews/tilikum-place-cafe-seattle-3?not_recommended_start=40,Jane T.,4,06/08/2017,258,DC,This place is awesome. Only thing you should do is put in a reservation for a table.
Tilikum Place Cafe,https://www.yelp.com/not_recommended_reviews/tilikum-place-cafe-seattle-3?not_recommended_start=40,Roger D.,4,5/22/2017,1,WA,Highly Enjoyable. Great ambiance and location.
Tilikum Place Cafe,https://www.yelp.com/not_recommended_reviews/tilikum-place-cafe-seattle-3?not_recommended_start=40,Holly L.,4,5/16/2017,7,WA,"We had the lemon, blueberry and ricotta dutch baby and the sandwich/soup combo. We took the salmon sandwich and the onion soup. Everything was very delicious!! Still dreaming about that soup, it was the best onion soup I've ever had! And the dutch baby was so well balanced, sweet tangy creamy."
Tilikum Place Cafe,https://www.yelp.com/not_recommended_reviews/tilikum-place-cafe-seattle-3?not_recommended_start=40,Nadia M.,4,05/11/2017,3,WA,"Amazing food, service and atmosphere. Was visiting from LA and had no idea what to eat. A friend found this place and we just walked in. Glad we did. We each got something unique and everything was full of flavor. My baked egg was so good i am on a mission to try and find it somewhere in California by me. . . I will definitely make this a stop every time im in Seattle."
Tilikum Place Cafe,https://www.yelp.com/not_recommended_reviews/tilikum-place-cafe-seattle-3?not_recommended_start=40,Oliver K.,4,05/10/2017,5,WA,"Really good all around. It took us a little while to get seated, reservations are highly recommended. Once we got seated the service was excellent. The food is really good, I don't consider myself a foodie and the menu was a little more foodie than I would like but there was a special of a lamb bacon omlette that was really tasty."
Tilikum Place Cafe,https://www.yelp.com/not_recommended_reviews/tilikum-place-cafe-seattle-3?not_recommended_start=40,Ashlynn R.,4,05/04/2017,3,WA,"Amazing food, service and atmosphere. Was visiting from LA and had no idea what to eat. A friend found this place and we just walked in. Glad we did. We each got something unique and everything was full of flavor. My baked egg was so good i am on a mission to try and find it somewhere in California by me. . . I will definitely make this a stop every time im in Seattle."
Tilikum Place Cafe,https://www.yelp.com/not_recommended_reviews/tilikum-place-cafe-seattle-3?not_recommended_start=40,Lola R.,4,05/02/2017,5,WA,This cozy place brought us amazing experience with food and service. The price is surprisingly cheap for the amount of food we ordered and the great food quality. Will be back!
Tilikum Place Cafe,https://www.yelp.com/not_recommended_reviews/tilikum-place-cafe-seattle-3?not_recommended_start=40,Wal S.,4,3/21/2017,343,CA,Not bad place at all I would definitely recommend it if u are looking for unique lunch or dinner
Tilikum Place Cafe,https://www.yelp.com/not_recommended_reviews/tilikum-place-cafe-seattle-3?not_recommended_start=40,Bree P.,4,2/21/2017,8,WA,"Breakfast menu was delicious, if your going later in the evening then you can enjoy more from their bar."
Tilikum Place Cafe,https://www.yelp.com/not_recommended_reviews/tilikum-place-cafe-seattle-3?not_recommended_start=50,Lance T.,4,2/20/2017,17,WA,"Great place! Really nice staff, my food was really good. I think the service was really great, my girlfriend was very impressed she told me she was impressed"
Tilikum Place Cafe,https://www.yelp.com/not_recommended_reviews/tilikum-place-cafe-seattle-3?not_recommended_start=50,Gina L.,4,02/03/2017,4,DC,This is my favorite brunch place in all of Seattle. The wait staff are friendly and the food is amazing. I have been coming here for years and have never been disappointed. Definitely make a reservation as it is a small place and is usually busy around normal lunch and dinner hours.
Tilikum Place Cafe,https://www.yelp.com/not_recommended_reviews/tilikum-place-cafe-seattle-3?not_recommended_start=50,Brandy H.,4,1/21/2017,5,WA,"Excellent brunch with changing specials. Wonderful combination of flavors with every dish and a very good attention to detail with plating. Fresh squeezed orange juice and Bloody Mary's using what seemed like fresh tomato juice. French press coffee was good, but poor filters kept allowing grounds through. Would definitely go back."
Tilikum Place Cafe,https://www.yelp.com/not_recommended_reviews/tilikum-place-cafe-seattle-3?not_recommended_start=50,Laura D.,4,11/11/2016,3,WA,"Eggs Benny is always killer, order the dutch baby right away!(It's amazing, but takes a while to cook)"
Tilikum Place Cafe,https://www.yelp.com/not_recommended_reviews/tilikum-place-cafe-seattle-3?not_recommended_start=50,Peter N.,4,11/11/2016,10,WA,"Make a reservation, it's worth it!"
Tilikum Place Cafe,https://www.yelp.com/not_recommended_reviews/tilikum-place-cafe-seattle-3?not_recommended_start=50,Marvin S.,4,05/02/2016,9,WA,"Besides the unusual location, this place is a fresh favorite. Such great, fresh and unique foods. My halibut special was astounding and the stew was outstanding! Everything we had was nicely prepared, nicely performed at adequate prices. We sat at the pub and our waiter/bar tender was incredibly careful. We intend to go back shortly."
